first_player,,,DeepMCTS,DeepMCTS,RolloutMCTS,RolloutMCTS
score_player,,,DeepMCTS,RolloutMCTS,DeepMCTS,RolloutMCTS
board_size,bmcts_sim,match,,,,
Vortex_6,1000,10,1,0,1,0
Vortex_6,1000,11,1,0,1,0
Vortex_6,1000,12,1,0,0,1
Vortex_6,1000,13,1,0,1,0
Vortex_6,1000,14,0,1,0,1
Vortex_6,1000,15,1,0,0,1
Vortex_6,1000,16,0,1,1,0
Vortex_6,1000,17,1,0,0,1
Vortex_6,1000,18,0,1,0,1
Vortex_6,1000,19,0,1,0,1
Vortex_6,1000,20,1,0,1,0
Vortex_6,1000,21,1,0,0,1
Vortex_6,1000,22,1,0,1,0
Vortex_6,1000,23,1,0,1,0
Vortex_6,1000,24,1,0,0,1
Vortex_6,1000,25,1,0,1,0
Vortex_6,1000,26,1,0,1,0
Vortex_6,1000,27,0,1,1,0
Vortex_6,1000,28,1,0,1,0
Vortex_6,1000,29,1,0,1,0
Vortex_6,1000,30,1,0,1,0
Vortex_6,1000,31,0,1,1,0
Vortex_6,1000,32,1,0,0,1
Vortex_6,1000,33,1,0,1,0
Vortex_6,1000,34,1,0,0,1
Vortex_6,1000,35,1,0,0,1
Vortex_6,1000,36,1,0,0,1
Vortex_6,1000,37,1,0,1,0
Vortex_6,1000,38,1,0,1,0
Vortex_6,1000,39,1,0,1,0
Vortex_6,1000,40,1,0,0,1
Vortex_6,1000,41,1,0,0,1
Vortex_6,1000,42,1,0,1,0
Vortex_6,1000,43,1,0,0,1
Vortex_6,1000,44,1,0,0,1
Vortex_6,1000,45,1,0,0,1
Vortex_6,1000,46,1,0,0,1
Vortex_6,1000,47,1,0,1,0
Vortex_6,1000,48,1,0,1,0
Vortex_6,1000,49,0,1,1,0
Vortex_6,1000,50,0,1,0,1
Vortex_6,1000,51,1,0,0,1
Vortex_6,1000,52,1,0,1,0
Vortex_6,1000,53,1,0,0,1
Vortex_6,1000,54,1,0,1,0
Vortex_6,1000,55,1,0,0,1
Vortex_6,1000,56,1,0,0,1
Vortex_6,1000,57,1,0,0,1
Vortex_6,1000,58,0,1,1,0
Vortex_6,1000,59,1,0,0,1
Vortex_6,1000,60,1,0,0,1
Vortex_6,1000,61,1,0,1,0
Vortex_6,1000,62,0,1,1,0
Vortex_6,1000,63,0,1,0,1
Vortex_6,1000,64,1,0,1,0
Vortex_6,1000,65,0,1,1,0
Vortex_6,1000,66,0,1,0,1
Vortex_6,1000,67,1,0,1,0
Vortex_6,1000,68,0,1,1,0
Vortex_6,1000,69,1,0,1,0
Vortex_6,1000,70,1,0,1,0
Vortex_6,1000,71,1,0,1,0
Vortex_6,1000,72,1,0,0,1
Vortex_6,1000,73,1,0,1,0
Vortex_6,1000,74,1,0,0,1
Vortex_6,1000,75,0,1,1,0
Vortex_6,1000,76,1,0,1,0
Vortex_6,1000,77,1,0,1,0
Vortex_6,1000,78,1,0,1,0
Vortex_6,1000,79,1,0,1,0
Vortex_6,1000,80,1,0,1,0
Vortex_6,1000,81,1,0,1,0
Vortex_6,1000,82,1,0,0,1
Vortex_6,1000,83,1,0,0,1
Vortex_6,1000,84,1,0,0,1
Vortex_6,1000,85,1,0,1,0
Vortex_6,1000,86,0,1,0,1
Vortex_6,1000,87,0,1,0,1
Vortex_6,1000,88,1,0,1,0
Vortex_6,1000,89,1,0,0,1
Vortex_6,1000,90,0,1,1,0
Vortex_6,1000,91,1,0,1,0
Vortex_6,1000,92,0,1,1,0
Vortex_6,1000,93,1,0,1,0
Vortex_6,1000,94,0,1,0,1
Vortex_6,1000,95,1,0,1,0
Vortex_6,1000,96,1,0,1,0
Vortex_6,1000,97,1,0,1,0
Vortex_6,1000,98,1,0,1,0
Vortex_6,1000,99,1,0,1,0
Vortex_7,250,0,1,0,1,0
Vortex_7,250,1,1,0,1,0
Vortex_7,250,2,1,0,1,0
Vortex_7,250,3,1,0,1,0
Vortex_7,250,4,1,0,1,0
Vortex_7,250,5,1,0,1,0
Vortex_7,250,6,1,0,0,1
Vortex_7,250,7,1,0,1,0
Vortex_7,250,8,1,0,1,0
Vortex_7,250,9,1,0,1,0
Vortex_7,250,10,1,0,1,0
Vortex_7,250,11,1,0,1,0
Vortex_7,250,12,1,0,1,0
Vortex_7,250,13,0,1,1,0
Vortex_7,250,14,1,0,1,0
Vortex_7,250,15,1,0,1,0
Vortex_7,250,16,1,0,1,0
Vortex_7,250,17,1,0,1,0
Vortex_7,250,18,1,0,0,1
Vortex_7,250,19,1,0,1,0
Vortex_7,250,20,1,0,1,0
Vortex_7,250,21,1,0,1,0
Vortex_7,250,22,1,0,1,0
Vortex_7,250,23,1,0,1,0
Vortex_7,250,24,1,0,1,0
Vortex_7,250,25,1,0,0,1
Vortex_7,250,26,1,0,1,0
Vortex_7,250,27,1,0,1,0
Vortex_7,250,28,1,0,1,0
Vortex_7,250,29,1,0,1,0
Vortex_7,250,30,1,0,1,0
Vortex_7,250,31,1,0,1,0
Vortex_7,250,32,1,0,1,0
Vortex_7,250,33,1,0,1,0
Vortex_7,250,34,1,0,1,0
Vortex_7,250,35,1,0,1,0
Vortex_7,250,36,1,0,1,0
Vortex_7,250,37,1,0,1,0
Vortex_7,250,38,1,0,1,0
Vortex_7,250,39,1,0,1,0
Vortex_7,250,40,1,0,1,0
Vortex_7,250,41,1,0,1,0
Vortex_7,250,42,1,0,1,0
Vortex_7,250,43,1,0,1,0
Vortex_7,250,44,1,0,1,0
Vortex_7,250,45,1,0,1,0
Vortex_7,250,46,1,0,1,0
Vortex_7,250,47,1,0,1,0
Vortex_7,250,48,1,0,1,0
Vortex_7,250,49,1,0,1,0
Vortex_7,250,50,1,0,1,0
Vortex_7,250,51,1,0,1,0
Vortex_7,250,52,1,0,1,0
Vortex_7,250,53,1,0,1,0
Vortex_7,250,54,1,0,1,0
Vortex_7,250,55,1,0,1,0
Vortex_7,250,56,1,0,1,0
Vortex_7,250,57,1,0,1,0
Vortex_7,250,58,1,0,1,0
Vortex_7,250,59,1,0,1,0
Vortex_7,250,60,1,0,1,0
Vortex_7,250,61,1,0,1,0
Vortex_7,250,62,1,0,1,0
Vortex_7,250,63,1,0,1,0
Vortex_7,250,64,1,0,1,0
Vortex_7,250,65,1,0,1,0
Vortex_7,250,66,1,0,1,0
Vortex_7,250,67,1,0,1,0
Vortex_7,250,68,1,0,1,0
Vortex_7,250,69,1,0,1,0
Vortex_7,250,70,1,0,1,0
Vortex_7,250,71,1,0,1,0
Vortex_7,250,72,1,0,1,0
Vortex_7,250,73,1,0,1,0
Vortex_7,250,74,1,0,1,0
Vortex_7,250,75,1,0,1,0
Vortex_7,250,76,1,0,1,0
Vortex_7,250,77,1,0,1,0
Vortex_7,250,78,1,0,1,0
Vortex_7,250,79,1,0,1,0
Vortex_7,250,80,1,0,1,0
Vortex_7,250,81,1,0,1,0
Vortex_7,250,82,1,0,1,0
Vortex_7,250,83,1,0,1,0
Vortex_7,250,84,1,0,1,0
Vortex_7,250,85,1,0,1,0
Vortex_7,250,86,1,0,1,0
Vortex_7,250,87,1,0,1,0
Vortex_7,250,88,1,0,1,0
Vortex_7,250,89,1,0,1,0
Vortex_7,250,90,1,0,1,0
Vortex_7,250,91,1,0,1,0
Vortex_7,250,92,1,0,1,0
Vortex_7,250,93,1,0,1,0
Vortex_7,250,94,1,0,1,0
Vortex_7,250,95,1,0,1,0
Vortex_7,250,96,1,0,1,0
Vortex_7,250,97,1,0,1,0
Vortex_7,250,98,1,0,1,0
Vortex_7,250,99,1,0,1,0
Vortex_7,500,0,1,0,1,0
Vortex_7,500,1,1,0,1,0
Vortex_7,500,2,1,0,1,0
Vortex_7,500,3,1,0,1,0
Vortex_7,500,4,1,0,1,0
Vortex_7,500,5,1,0,0,1
Vortex_7,500,6,1,0,1,0
Vortex_7,500,7,1,0,1,0
Vortex_7,500,8,1,0,0,1
Vortex_7,500,9,1,0,1,0
Vortex_7,500,10,1,0,1,0
Vortex_7,500,11,1,0,1,0
Vortex_7,500,12,1,0,0,1
Vortex_7,500,13,1,0,1,0
Vortex_7,500,14,1,0,1,0
Vortex_7,500,15,1,0,1,0
Vortex_7,500,16,1,0,1,0
Vortex_7,500,17,0,1,1,0
Vortex_7,500,18,1,0,1,0
Vortex_7,500,19,1,0,1,0
Vortex_7,500,20,1,0,1,0
Vortex_7,500,21,1,0,1,0
Vortex_7,500,22,1,0,1,0
Vortex_7,500,23,1,0,1,0
Vortex_7,500,24,1,0,1,0
Vortex_7,500,25,1,0,0,1
Vortex_7,500,26,1,0,1,0
Vortex_7,500,27,1,0,1,0
Vortex_7,500,28,1,0,0,1
Vortex_7,500,29,1,0,1,0
Vortex_7,500,30,1,0,1,0
Vortex_7,500,31,1,0,1,0
Vortex_7,500,32,1,0,1,0
Vortex_7,500,33,1,0,1,0
Vortex_7,500,34,1,0,1,0
Vortex_7,500,35,1,0,1,0
Vortex_7,500,36,1,0,0,1
Vortex_7,500,37,1,0,1,0
Vortex_7,500,38,1,0,1,0
Vortex_7,500,39,1,0,1,0
Vortex_7,500,40,1,0,1,0
Vortex_7,500,41,1,0,1,0
Vortex_7,500,42,1,0,1,0
Vortex_7,500,43,1,0,1,0
Vortex_7,500,44,1,0,1,0
Vortex_7,500,45,1,0,1,0
Vortex_7,500,46,1,0,1,0
Vortex_7,500,47,1,0,1,0
Vortex_7,500,48,1,0,1,0
Vortex_7,500,49,1,0,1,0
Vortex_7,500,50,1,0,1,0
Vortex_7,500,51,1,0,0,1
Vortex_7,500,52,1,0,1,0
Vortex_7,500,53,1,0,1,0
Vortex_7,500,54,1,0,1,0
Vortex_7,500,55,1,0,1,0
Vortex_7,500,56,1,0,1,0
Vortex_7,500,57,1,0,1,0
Vortex_7,500,58,0,1,1,0
Vortex_7,500,59,1,0,0,1
Vortex_7,500,60,1,0,1,0
Vortex_7,500,61,1,0,1,0
Vortex_7,500,62,1,0,1,0
Vortex_7,500,63,1,0,0,1
Vortex_7,500,64,1,0,1,0
Vortex_7,500,65,1,0,1,0
Vortex_7,500,66,1,0,1,0
Vortex_7,500,67,1,0,1,0
Vortex_7,500,68,1,0,1,0
Vortex_7,500,69,1,0,1,0
Vortex_7,500,70,1,0,1,0
Vortex_7,500,71,1,0,1,0
Vortex_7,500,72,1,0,1,0
Vortex_7,500,73,1,0,1,0
Vortex_7,500,74,1,0,1,0
Vortex_7,500,75,1,0,1,0
Vortex_7,500,76,1,0,0,1
Vortex_7,500,77,1,0,1,0
Vortex_7,500,78,1,0,1,0
Vortex_7,500,79,1,0,1,0
Vortex_7,500,80,1,0,1,0
Vortex_7,500,81,1,0,0,1
Vortex_7,500,82,1,0,1,0
Vortex_7,500,83,1,0,1,0
Vortex_7,500,84,1,0,1,0
Vortex_7,500,85,1,0,1,0
Vortex_7,500,86,1,0,1,0
Vortex_7,500,87,1,0,1,0
Vortex_7,500,88,1,0,0,1
Vortex_7,500,89,1,0,1,0
Vortex_7,500,90,1,0,1,0
Vortex_7,500,91,0,1,1,0
Vortex_7,500,92,1,0,1,0
Vortex_7,500,93,1,0,0,1
Vortex_7,500,94,1,0,1,0
Vortex_7,500,95,1,0,1,0
Vortex_7,500,96,1,0,1,0
Vortex_7,500,97,0,1,1,0
Vortex_7,500,98,1,0,0,1
Vortex_7,500,99,1,0,0,1
Vortex_7,750,0,1,0,1,0
Vortex_7,750,1,1,0,1,0
Vortex_7,750,2,1,0,1,0
Vortex_7,750,3,1,0,0,1
Vortex_7,750,4,1,0,1,0
Vortex_7,750,5,1,0,1,0
Vortex_7,750,6,1,0,1,0
Vortex_7,750,7,1,0,0,1
Vortex_7,750,8,1,0,1,0
Vortex_7,750,9,1,0,1,0
Vortex_7,750,10,1,0,1,0
Vortex_7,750,11,0,1,1,0
Vortex_7,750,12,1,0,0,1
Vortex_7,750,13,1,0,1,0
Vortex_7,750,14,0,1,0,1
Vortex_7,750,15,1,0,1,0
Vortex_7,750,16,1,0,0,1
Vortex_7,750,17,1,0,0,1
Vortex_7,750,18,1,0,1,0
Vortex_7,750,19,1,0,1,0
Vortex_7,750,20,1,0,1,0
Vortex_7,750,21,1,0,1,0
Vortex_7,750,22,0,1,0,1
Vortex_7,750,23,1,0,1,0
Vortex_7,750,24,1,0,1,0
Vortex_7,750,25,1,0,1,0
Vortex_7,750,26,1,0,0,1
Vortex_7,750,27,1,0,0,1
Vortex_7,750,28,0,1,1,0
Vortex_7,750,29,1,0,1,0
Vortex_7,750,30,1,0,0,1
Vortex_7,750,31,0,1,0,1
Vortex_7,750,32,1,0,1,0
Vortex_7,750,33,1,0,1,0
Vortex_7,750,34,1,0,1,0
Vortex_7,750,35,1,0,0,1
Vortex_7,750,36,1,0,1,0
Vortex_7,750,37,1,0,1,0
Vortex_7,750,38,0,1,1,0
Vortex_7,750,39,1,0,0,1
Vortex_7,750,40,1,0,1,0
Vortex_7,750,41,1,0,1,0
Vortex_7,750,42,0,1,1,0
Vortex_7,750,43,1,0,1,0
Vortex_7,750,44,1,0,0,1
Vortex_7,750,45,1,0,0,1
Vortex_7,750,46,1,0,1,0
Vortex_7,750,47,1,0,1,0
Vortex_7,750,48,0,1,0,1
Vortex_7,750,49,0,1,0,1
Vortex_7,750,50,1,0,1,0
Vortex_7,750,51,1,0,0,1
Vortex_7,750,52,1,0,1,0
Vortex_7,750,53,1,0,0,1
Vortex_7,750,54,1,0,1,0
Vortex_7,750,55,0,1,1,0
Vortex_7,750,56,0,1,1,0
Vortex_7,750,57,1,0,1,0
Vortex_7,750,58,0,1,0,1
Vortex_7,750,59,1,0,0,1
Vortex_7,750,60,1,0,1,0
Vortex_7,750,61,1,0,1,0
Vortex_7,750,62,1,0,1,0
Vortex_7,750,63,1,0,0,1
Vortex_7,750,64,1,0,1,0
Vortex_7,750,65,1,0,1,0
Vortex_7,750,66,1,0,1,0
Vortex_7,750,67,1,0,0,1
Vortex_7,750,68,1,0,0,1
Vortex_7,750,69,1,0,1,0
Vortex_7,750,70,1,0,1,0
Vortex_7,750,71,0,1,0,1
Vortex_7,750,72,1,0,1,0
Vortex_7,750,73,1,0,1,0
Vortex_7,750,74,1,0,0,1
Vortex_7,750,75,1,0,1,0
Vortex_7,750,76,0,1,1,0
Vortex_7,750,77,1,0,1,0
Vortex_7,750,78,1,0,1,0
Vortex_7,750,79,1,0,1,0
Vortex_7,750,80,1,0,0,1
Vortex_7,750,81,1,0,1,0
Vortex_7,750,82,1,0,0,1
Vortex_7,750,83,1,0,1,0
Vortex_7,750,84,1,0,0,1
Vortex_7,750,85,0,1,1,0
Vortex_7,750,86,0,1,1,0
Vortex_7,750,87,1,0,1,0
Vortex_7,750,88,1,0,0,1
Vortex_7,750,89,1,0,1,0
Vortex_7,750,90,1,0,0,1
Vortex_7,750,91,1,0,0,1
Vortex_7,750,92,1,0,0,1
Vortex_7,750,93,0,1,0,1
Vortex_7,750,94,1,0,1,0
Vortex_7,750,95,1,0,1,0
Vortex_7,750,96,1,0,1,0
Vortex_7,750,97,0,1,1,0
Vortex_7,750,98,1,0,0,1
Vortex_7,750,99,1,0,1,0
Vortex_7,1000,0,1,0,1,0
Vortex_7,1000,1,1,0,1,0
Vortex_7,1000,2,1,0,1,0
Vortex_7,1000,3,1,0,0,1
Vortex_7,1000,4,1,0,1,0
Vortex_7,1000,5,1,0,1,0
Vortex_7,1000,6,1,0,0,1
Vortex_7,1000,7,0,1,0,1
Vortex_7,1000,8,1,0,1,0
Vortex_7,1000,9,0,1,1,0
Vortex_7,1000,10,1,0,1,0
Vortex_7,1000,11,0,1,1,0
Vortex_7,1000,12,1,0,1,0
Vortex_7,1000,13,0,1,0,1
Vortex_7,1000,14,1,0,0,1
Vortex_7,1000,15,0,1,0,1
Vortex_7,1000,16,1,0,1,0
Vortex_7,1000,17,1,0,1,0
Vortex_7,1000,18,1,0,0,1
Vortex_7,1000,19,0,1,1,0
Vortex_7,1000,20,1,0,1,0
Vortex_7,1000,21,1,0,1,0
Vortex_7,1000,22,0,1,1,0
Vortex_7,1000,23,1,0,0,1
Vortex_7,1000,24,1,0,0,1
Vortex_7,1000,25,1,0,0,1
Vortex_7,1000,26,1,0,1,0
Vortex_7,1000,27,1,0,1,0
Vortex_7,1000,28,1,0,0,1
Vortex_7,1000,29,1,0,1,0
Vortex_7,1000,30,1,0,1,0
Vortex_7,1000,31,0,1,1,0
Vortex_7,1000,32,0,1,0,1
Vortex_7,1000,33,1,0,0,1
Vortex_7,1000,34,1,0,0,1
Vortex_7,1000,35,1,0,1,0
Vortex_7,1000,36,1,0,1,0
Vortex_7,1000,37,0,1,1,0
Vortex_7,1000,38,0,1,0,1
Vortex_7,1000,39,1,0,1,0
Vortex_7,1000,40,1,0,0,1
Vortex_7,1000,41,1,0,1,0
Vortex_7,1000,42,1,0,1,0
Vortex_7,1000,43,1,0,0,1
Vortex_7,1000,44,1,0,1,0
Vortex_7,1000,45,1,0,0,1
Vortex_7,1000,46,1,0,1,0
Vortex_7,1000,47,1,0,0,1
Vortex_7,1000,48,1,0,1,0
Vortex_7,1000,49,1,0,0,1
Vortex_7,1000,50,0,1,0,1
Vortex_7,1000,51,0,1,0,1
Vortex_7,1000,52,1,0,1,0
Vortex_7,1000,53,0,1,1,0
Vortex_7,1000,54,0,1,1,0
Vortex_7,1000,55,1,0,1,0
Vortex_7,1000,56,1,0,0,1
Vortex_7,1000,57,1,0,0,1
Vortex_7,1000,58,1,0,1,0
Vortex_7,1000,59,1,0,1,0
Vortex_7,1000,60,1,0,1,0
Vortex_7,1000,61,1,0,1,0
Vortex_7,1000,62,0,1,0,1
Vortex_7,1000,63,1,0,0,1
Vortex_7,1000,64,1,0,1,0
Vortex_7,1000,65,1,0,1,0
Vortex_7,1000,66,1,0,1,0
Vortex_7,1000,67,0,1,0,1
Vortex_7,1000,68,1,0,1,0
Vortex_7,1000,69,0,1,0,1
Vortex_7,1000,70,0,1,1,0
Vortex_7,1000,71,1,0,0,1
Vortex_7,1000,72,1,0,0,1
Vortex_7,1000,73,0,1,1,0
Vortex_7,1000,74,1,0,1,0
Vortex_7,1000,75,0,1,1,0
Vortex_7,1000,76,0,1,0,1
Vortex_7,1000,77,1,0,1,0
Vortex_7,1000,78,1,0,0,1
Vortex_7,1000,79,1,0,1,0
Vortex_7,1000,80,1,0,0,1
Vortex_7,1000,81,1,0,0,1
Vortex_7,1000,82,1,0,1,0
Vortex_7,1000,83,1,0,1,0
Vortex_7,1000,84,1,0,1,0
Vortex_7,1000,85,1,0,1,0
Vortex_7,1000,86,1,0,0,1
Vortex_7,1000,87,1,0,1,0
Vortex_7,1000,88,1,0,0,1
Vortex_7,1000,89,1,0,0,1
Vortex_7,1000,90,1,0,0,1
Vortex_7,1000,91,1,0,0,1
Vortex_7,1000,92,1,0,0,1
Vortex_7,1000,93,0,1,1,0
Vortex_7,1000,94,1,0,1,0
Vortex_7,1000,95,1,0,1,0
Vortex_7,1000,96,1,0,0,1
Vortex_7,1000,97,1,0,1,0
Vortex_7,1000,98,1,0,0,1
Vortex_7,1000,99,1,0,0,1
Vortex_8,250,0,1,0,1,0
Vortex_8,250,1,1,0,1,0
Vortex_8,250,2,1,0,1,0
Vortex_8,250,3,1,0,1,0
Vortex_8,250,4,1,0,1,0
Vortex_8,250,5,1,0,1,0
Vortex_8,250,6,1,0,1,0
Vortex_8,250,7,1,0,1,0
Vortex_8,250,8,1,0,1,0
Vortex_8,250,9,1,0,1,0
Vortex_8,250,10,1,0,1,0
Vortex_8,250,11,1,0,1,0
Vortex_8,250,12,1,0,1,0
Vortex_8,250,13,1,0,1,0
Vortex_8,250,14,1,0,1,0
Vortex_8,250,15,1,0,1,0
Vortex_8,250,16,1,0,1,0
Vortex_8,250,17,1,0,1,0
Vortex_8,250,18,1,0,1,0
Vortex_8,250,19,1,0,1,0
Vortex_8,250,20,1,0,1,0
Vortex_8,250,21,1,0,1,0
Vortex_8,250,22,1,0,1,0
Vortex_8,250,23,1,0,1,0
Vortex_8,250,24,1,0,1,0
Vortex_8,250,25,1,0,1,0
Vortex_8,250,26,1,0,1,0
Vortex_8,250,27,1,0,1,0
Vortex_8,250,28,1,0,1,0
Vortex_8,250,29,1,0,1,0
Vortex_8,250,30,1,0,1,0
Vortex_8,250,31,1,0,1,0
Vortex_8,250,32,1,0,1,0
Vortex_8,250,33,1,0,1,0
Vortex_8,250,34,1,0,1,0
Vortex_8,250,35,1,0,1,0
Vortex_8,250,36,1,0,1,0
Vortex_8,250,37,1,0,1,0
Vortex_8,250,38,1,0,1,0
Vortex_8,250,39,1,0,1,0
Vortex_8,250,40,1,0,1,0
Vortex_8,250,41,1,0,1,0
Vortex_8,250,42,1,0,1,0
Vortex_8,250,43,1,0,1,0
Vortex_8,250,44,1,0,1,0
Vortex_8,250,45,1,0,1,0
Vortex_8,250,46,1,0,1,0
Vortex_8,250,47,1,0,1,0
Vortex_8,250,48,1,0,1,0
Vortex_8,250,49,1,0,1,0
Vortex_8,250,50,1,0,1,0
Vortex_8,250,51,1,0,1,0
Vortex_8,250,52,1,0,1,0
Vortex_8,250,53,1,0,1,0
Vortex_8,250,54,1,0,1,0
Vortex_8,250,55,1,0,1,0
Vortex_8,250,56,1,0,1,0
Vortex_8,250,57,1,0,1,0
Vortex_8,250,58,1,0,1,0
Vortex_8,250,59,1,0,1,0
Vortex_8,250,60,1,0,1,0
Vortex_8,250,61,1,0,1,0
Vortex_8,250,62,1,0,1,0
Vortex_8,250,63,1,0,1,0
Vortex_8,250,64,1,0,1,0
Vortex_8,250,65,1,0,1,0
Vortex_8,250,66,1,0,1,0
Vortex_8,250,67,1,0,1,0
Vortex_8,250,68,1,0,1,0
Vortex_8,250,69,1,0,1,0
Vortex_8,250,70,1,0,1,0
Vortex_8,250,71,1,0,1,0
Vortex_8,250,72,1,0,1,0
Vortex_8,250,73,1,0,1,0
Vortex_8,250,74,1,0,1,0
Vortex_8,250,75,1,0,1,0
Vortex_8,250,76,1,0,1,0
Vortex_8,250,77,1,0,1,0
Vortex_8,250,78,1,0,1,0
Vortex_8,250,79,1,0,1,0
Vortex_8,250,80,1,0,1,0
Vortex_8,250,81,1,0,1,0
Vortex_8,250,82,1,0,1,0
Vortex_8,250,83,1,0,1,0
Vortex_8,250,84,1,0,1,0
Vortex_8,250,85,1,0,1,0
Vortex_8,250,86,1,0,1,0
Vortex_8,250,87,1,0,1,0
Vortex_8,250,88,1,0,1,0
Vortex_8,250,89,1,0,1,0
Vortex_8,250,90,1,0,1,0
Vortex_8,250,91,1,0,1,0
Vortex_8,250,92,1,0,1,0
Vortex_8,250,93,1,0,1,0
Vortex_8,250,94,1,0,1,0
Vortex_8,250,95,1,0,1,0
Vortex_8,250,96,1,0,1,0
Vortex_8,250,97,1,0,1,0
Vortex_8,250,98,1,0,1,0
Vortex_8,250,99,1,0,1,0
Vortex_8,500,0,1,0,1,0
Vortex_8,500,1,1,0,0,1
Vortex_8,500,2,1,0,1,0
Vortex_8,500,3,1,0,1,0
Vortex_8,500,4,1,0,1,0
Vortex_8,500,5,1,0,1,0
Vortex_8,500,6,1,0,1,0
Vortex_8,500,7,1,0,1,0
Vortex_8,500,8,1,0,1,0
Vortex_8,500,9,1,0,1,0
Vortex_8,500,10,1,0,1,0
Vortex_8,500,11,1,0,1,0
Vortex_8,500,12,1,0,1,0
Vortex_8,500,13,1,0,1,0
Vortex_8,500,14,1,0,0,1
Vortex_8,500,15,0,1,1,0
Vortex_8,500,16,1,0,0,1
Vortex_8,500,17,1,0,1,0
Vortex_8,500,18,1,0,1,0
Vortex_8,500,19,1,0,0,1
Vortex_8,500,20,1,0,1,0
Vortex_8,500,21,1,0,1,0
Vortex_8,500,22,1,0,1,0
Vortex_8,500,23,1,0,1,0
Vortex_8,500,24,1,0,1,0
Vortex_8,500,25,1,0,1,0
Vortex_8,500,26,1,0,0,1
Vortex_8,500,27,1,0,1,0
Vortex_8,500,28,1,0,1,0
Vortex_8,500,29,1,0,1,0
Vortex_8,500,30,1,0,1,0
Vortex_8,500,31,1,0,0,1
Vortex_8,500,32,1,0,1,0
Vortex_8,500,33,1,0,1,0
Vortex_8,500,34,1,0,1,0
Vortex_8,500,35,1,0,1,0
Vortex_8,500,36,1,0,1,0
Vortex_8,500,37,1,0,1,0
Vortex_8,500,38,1,0,1,0
Vortex_8,500,39,1,0,1,0
Vortex_8,500,40,0,1,1,0
Vortex_8,500,41,1,0,1,0
Vortex_8,500,42,1,0,1,0
Vortex_8,500,43,1,0,0,1
Vortex_8,500,44,1,0,1,0
Vortex_8,500,45,1,0,1,0
Vortex_8,500,46,1,0,1,0
Vortex_8,500,47,1,0,1,0
Vortex_8,500,48,1,0,1,0
Vortex_8,500,49,1,0,1,0
Vortex_8,500,50,1,0,1,0
Vortex_8,500,51,1,0,0,1
Vortex_8,500,52,1,0,1,0
Vortex_8,500,53,1,0,1,0
Vortex_8,500,54,1,0,1,0
Vortex_8,500,55,1,0,1,0
Vortex_8,500,56,1,0,1,0
Vortex_8,500,57,1,0,1,0
Vortex_8,500,58,1,0,1,0
Vortex_8,500,59,1,0,1,0
Vortex_8,500,60,1,0,1,0
Vortex_8,500,61,1,0,1,0
Vortex_8,500,62,1,0,1,0
Vortex_8,500,63,1,0,1,0
Vortex_8,500,64,1,0,1,0
Vortex_8,500,65,1,0,1,0
Vortex_8,500,66,1,0,0,1
Vortex_8,500,67,1,0,0,1
Vortex_8,500,68,1,0,1,0
Vortex_8,500,69,1,0,1,0
Vortex_8,500,70,1,0,1,0
Vortex_8,500,71,1,0,1,0
Vortex_8,500,72,1,0,1,0
Vortex_8,500,73,1,0,1,0
Vortex_8,500,74,1,0,0,1
Vortex_8,500,75,1,0,1,0
Vortex_8,500,76,1,0,1,0
Vortex_8,500,77,1,0,1,0
Vortex_8,500,78,1,0,1,0
Vortex_8,500,79,1,0,1,0
Vortex_8,500,80,1,0,1,0
Vortex_8,500,81,0,1,1,0
Vortex_8,500,82,1,0,1,0
Vortex_8,500,83,1,0,1,0
Vortex_8,500,84,1,0,1,0
Vortex_8,500,85,1,0,1,0
Vortex_8,500,86,1,0,0,1
Vortex_8,500,87,1,0,1,0
Vortex_8,500,88,1,0,1,0
Vortex_8,500,89,1,0,1,0
Vortex_8,500,90,1,0,1,0
Vortex_8,500,91,1,0,1,0
Vortex_8,500,92,1,0,1,0
Vortex_8,500,93,1,0,1,0
Vortex_8,500,94,1,0,1,0
Vortex_8,500,95,1,0,1,0
Vortex_8,500,96,1,0,1,0
Vortex_8,500,97,1,0,1,0
Vortex_8,500,98,1,0,1,0
Vortex_8,500,99,1,0,1,0
Vortex_8,750,0,1,0,1,0
Vortex_8,750,1,1,0,1,0
Vortex_8,750,2,1,0,1,0
Vortex_8,750,3,1,0,1,0
Vortex_8,750,4,0,1,1,0
Vortex_8,750,5,1,0,1,0
Vortex_8,750,6,1,0,0,1
Vortex_8,750,7,1,0,1,0
Vortex_8,750,8,1,0,1,0
Vortex_8,750,9,1,0,1,0
Vortex_8,750,10,1,0,1,0
Vortex_8,750,11,1,0,1,0
Vortex_8,750,12,1,0,1,0
Vortex_8,750,13,1,0,1,0
Vortex_8,750,14,1,0,1,0
Vortex_8,750,15,0,1,1,0
Vortex_8,750,16,1,0,1,0
Vortex_8,750,17,1,0,1,0
Vortex_8,750,18,0,1,1,0
Vortex_8,750,19,1,0,1,0
Vortex_8,750,20,1,0,0,1
Vortex_8,750,21,1,0,0,1
Vortex_8,750,22,1,0,0,1
Vortex_8,750,23,0,1,1,0
Vortex_8,750,24,1,0,1,0
Vortex_8,750,25,1,0,1,0
Vortex_8,750,26,1,0,1,0
Vortex_8,750,27,1,0,1,0
Vortex_8,750,28,1,0,0,1
Vortex_8,750,29,1,0,1,0
Vortex_8,750,30,1,0,1,0
